Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run
FSFG/WBS,Banks - Regional,0.9355,0.35729,624
RVSB/WBS,Banks - Regional,0.9068,0.3573,624
TFC/ZION,Banks - Regional,0.9618,0.35734,624
CIVB/CWBC,Banks - Regional,0.9656,0.35735,624
CFR/WSBC,Banks - Regional,0.8501,0.35736,624
SFNC/SHBI,Banks - Regional,0.8618,0.35736,624
ALRS/EWBC,Banks - Regional,0.8607,0.35736,624
SRCE/UCB,Banks - Regional,0.9041,0.35739,624
MOFG/NKSH,Banks - Regional,0.8851,0.3574,624
FMNB/QCRH,Banks - Regional,0.9352,0.35743,624
OBT/OFG,Banks - Regional,0.923,0.35745,624
BVFL/PFIS,Banks - Regional,0.8177,0.35751,624
BSRR/WSBF,Banks - Regional,0.8974,0.35751,624
AROW/CCNE,Banks - Regional,0.9498,0.35753,624
AROW/ASRV,Banks - Regional,0.8504,0.35753,624
ASB/MTB,Banks - Regional,0.961,0.35754,624
CMA/CNOB,Banks - Regional,0.934,0.35754,624
BANF/CZWI,Banks - Regional,0.8286,0.35758,624
MBCN/STBA,Banks - Regional,0.8835,0.3576,624
AUB/TFC,Banks - Regional,0.9315,0.3576,624
NKSH/WTBA,Banks - Regional,0.8721,0.35761,624
OPOF/SRCE,Banks - Regional,0.841,0.35764,624
FNWD/NWFL,Banks - Regional,0.8295,0.35764,624
CCBG/OSBC,Banks - Regional,0.9349,0.35765,624
MNSB/OPOF,Banks - Regional,0.8038,0.35766,624
BCML/MTB,Banks - Regional,0.9394,0.35767,624
FDBC/UNTY,Banks - Regional,0.8153,0.35771,624
FMNB/SRCE,Banks - Regional,0.9485,0.35772,624
OCFC/SNV,Banks - Regional,0.8559,0.35774,624
HFWA/TSBK,Banks - Regional,0.9211,0.35774,624
TFC/UBFO,Banks - Regional,0.8703,0.35783,624
BHLB/UNB,Banks - Regional,0.8706,0.35783,624
OPOF/WSFS,Banks - Regional,0.8801,0.35787,624
CCNE/PB,Banks - Regional,0.923,0.35788,624
HBNC/UVSP,Banks - Regional,0.9504,0.3579,624
FLIC/FRST,Banks - Regional,0.919,0.3579,624
CATY/CNOB,Banks - Regional,0.9309,0.35791,624
BANR/CFFI,Banks - Regional,0.9151,0.35793,624
MPB/SFNC,Banks - Regional,0.8809,0.35795,624
CWBC/MNSB,Banks - Regional,0.9264,0.35796,624
KEY/OPBK,Banks - Regional,0.9088,0.35798,624
FCNCA/PNC,Banks - Regional,0.8087,0.35799,624
THFF/UBFO,Banks - Regional,0.9223,0.35801,624
CBU/PBHC,Banks - Regional,0.9018,0.35804,624
FMNB/SHBI,Banks - Regional,0.8873,0.35805,624
PLBC/RBCAA,Banks - Regional,0.9639,0.3581,624
FISI/SBCF,Banks - Regional,0.8935,0.3581,624
EWBC/SMBK,Banks - Regional,0.9436,0.35811,624
FRAF/SBSI,Banks - Regional,0.9271,0.35813,624
SBSI/WBS,Banks - Regional,0.9322,0.35819,624
FISI/FNB,Banks - Regional,0.8142,0.35824,624
GBCI/NWFL,Banks - Regional,0.8723,0.35828,624
PEBO/WSFS,Banks - Regional,0.9593,0.35831,624
GBCI/NRIM,Banks - Regional,0.8056,0.35831,624
SBFG/WAFD,Banks - Regional,0.9446,0.35832,624
ISBA/MOFG,Banks - Regional,0.903,0.35835,624
IBOC/WAL,Banks - Regional,0.8579,0.35835,624
CWBC/RF,Banks - Regional,0.8891,0.3584,624
CNOB/SBSI,Banks - Regional,0.9408,0.35841,624
CCBG/FMNB,Banks - Regional,0.8975,0.35847,624
FMBH/WASH,Banks - Regional,0.8828,0.35849,624
NFBK/WASH,Banks - Regional,0.9285,0.35852,624
FXNC/PLBC,Banks - Regional,0.9074,0.35854,624
BSRR/HIFS,Banks - Regional,0.8734,0.35854,624
FCNCA/UNTY,Banks - Regional,0.8898,0.35855,624
CHMG/SFST,Banks - Regional,0.8636,0.35856,624
BRKL/HBAN,Banks - Regional,0.8603,0.35858,624
INDB/MBCN,Banks - Regional,0.8805,0.35858,624
PLBC/TCBK,Banks - Regional,0.9313,0.35859,624
CZWI/OCFC,Banks - Regional,0.8912,0.3586,624
HBCP/IBOC,Banks - Regional,0.934,0.3586,624
HBAN/HFBL,Banks - Regional,0.8689,0.3586,624
CZWI/HWBK,Banks - Regional,0.9004,0.35861,624
EFSC/OCFC,Banks - Regional,0.8937,0.35865,624
GBCI/SBCF,Banks - Regional,0.9642,0.35866,624
NKSH/SBSI,Banks - Regional,0.8623,0.35867,624
PGC/SFBC,Banks - Regional,0.8782,0.35869,624
CAC/NWBI,Banks - Regional,0.9421,0.3587,624
CFR/NRIM,Banks - Regional,0.8799,0.3587,624
FSFG/PFBC,Banks - Regional,0.931,0.35873,624
CBSH/FMNB,Banks - Regional,0.9628,0.35876,624
CIVB/PEBO,Banks - Regional,0.9404,0.35878,624
ESSA/HOMB,Banks - Regional,0.879,0.35881,624
FCF/HFWA,Banks - Regional,0.8862,0.35883,624
PNC/WSBF,Banks - Regional,0.9129,0.35883,624
ABCB/BFIN,Banks - Regional,0.8308,0.35885,624
ESSA/STBA,Banks - Regional,0.8703,0.35887,624
RF/UCB,Banks - Regional,0.93,0.35891,624
FMBH/MPB,Banks - Regional,0.9429,0.35892,624
FDBC/FRAF,Banks - Regional,0.9088,0.35893,624
FRME/UVSP,Banks - Regional,0.9557,0.35897,624
BOH/CARE,Banks - Regional,0.8469,0.35897,624
HWBK/WABC,Banks - Regional,0.864,0.35899,624
PFIS/SSB,Banks - Regional,0.9166,0.35902,624
FRAF/TFC,Banks - Regional,0.8849,0.35902,624
CBFV/PWOD,Banks - Regional,0.8599,0.35902,624
CHCO/RBCAA,Banks - Regional,0.9726,0.35903,624
HBNC/LKFN,Banks - Regional,0.8865,0.35903,624
BOKF/WNEB,Banks - Regional,0.8424,0.35905,624
FRAF/SSB,Banks - Regional,0.901,0.35905,624
CVBF/WNEB,Banks - Regional,0.8121,0.35905,624
TFC/WBS,Banks - Regional,0.9249,0.35906,624
CIVB/UNB,Banks - Regional,0.8637,0.35907,624
USB/WBS,Banks - Regional,0.942,0.35908,624
BANR/TCBK,Banks - Regional,0.9613,0.35909,624
NWFL/OCFC,Banks - Regional,0.8378,0.3591,624
FULT/UBFO,Banks - Regional,0.9233,0.35912,624
IBOC/UCB,Banks - Regional,0.8709,0.35918,624
AUB/TCBK,Banks - Regional,0.9602,0.35919,624
CFFI/CZWI,Banks - Regional,0.8886,0.35924,624
OVBC/PKBK,Banks - Regional,0.833,0.35924,624
BMRC/TFC,Banks - Regional,0.8432,0.35926,624
KEY/VLY,Banks - Regional,0.8927,0.35926,624
CWBC/MBCN,Banks - Regional,0.9199,0.35926,624
PFS/PPBI,Banks - Regional,0.9469,0.35927,624
FCCO/PB,Banks - Regional,0.9359,0.35932,624
IBOC/KEY,Banks - Regional,0.8228,0.35932,624
ASRV/LARK,Banks - Regional,0.8071,0.35934,624
LCNB/SMBC,Banks - Regional,0.8714,0.3594,624
FCF/INDB,Banks - Regional,0.8941,0.3594,624
GABC/PKBK,Banks - Regional,0.9639,0.35943,624
TCBK/VABK,Banks - Regional,0.9338,0.35943,624
BFIN/FRST,Banks - Regional,0.8667,0.35944,624
FNB/LKFN,Banks - Regional,0.8395,0.35945,624
COFS/IBCP,Banks - Regional,0.9154,0.35946,624
CFFI/WNEB,Banks - Regional,0.8048,0.35948,624
ISBA/RBCAA,Banks - Regional,0.8201,0.35951,624
RNST/WNEB,Banks - Regional,0.8432,0.35956,624
OPOF/WSBC,Banks - Regional,0.8639,0.35958,624
FCCO/PNC,Banks - Regional,0.9152,0.35958,624
BANF/VABK,Banks - Regional,0.8737,0.35959,624
AX/BOTJ,Banks - Regional,0.8721,0.3596,624
HIFS/SMBK,Banks - Regional,0.898,0.35963,624
FRAF/HDB,Banks - Regional,0.9261,0.35968,624
CVBF/TSBK,Banks - Regional,0.92,0.35971,624
CBAN/TFC,Banks - Regional,0.9486,0.35972,624
FBIZ/FFBC,Banks - Regional,0.8528,0.35981,624
PLBC/STBA,Banks - Regional,0.862,0.35986,624
FFIN/FSFG,Banks - Regional,0.9348,0.35986,624
LARK/USB,Banks - Regional,0.9086,0.35987,624
CTBI/FMNB,Banks - Regional,0.9294,0.35989,624
HWC/UBCP,Banks - Regional,0.8569,0.3599,624
FITB/RF,Banks - Regional,0.9817,0.3599,624
CARE/EBTC,Banks - Regional,0.8345,0.35991,624
KEY/SFNC,Banks - Regional,0.9188,0.35992,624
ONB/SBSI,Banks - Regional,0.9027,0.35993,624
UVSP/WBS,Banks - Regional,0.9521,0.35996,624
CZFS/FCF,Banks - Regional,0.8848,0.35997,624
COFS/FBIZ,Banks - Regional,0.8586,0.36003,624
CBU/LARK,Banks - Regional,0.8962,0.36003,624
FCF/QCRH,Banks - Regional,0.9718,0.36008,624
HBCP/USB,Banks - Regional,0.9061,0.3601,624
OPBK/PB,Banks - Regional,0.9472,0.36012,624
BUSE/NBTB,Banks - Regional,0.9329,0.36016,624
CATY/NKSH,Banks - Regional,0.8624,0.36018,624
PBHC/WAL,Banks - Regional,0.8865,0.36019,624
BANR/UVSP,Banks - Regional,0.9536,0.36021,624
IBOC/LCNB,Banks - Regional,0.809,0.36021,624
BANR/SBCF,Banks - Regional,0.918,0.36023,624
AUB/WAL,Banks - Regional,0.9131,0.36024,624
PLBC/SSB,Banks - Regional,0.8638,0.36024,624
FITB/SFST,Banks - Regional,0.8327,0.36025,624
SMBK/TRMK,Banks - Regional,0.9333,0.36025,624
BMRC/WSBF,Banks - Regional,0.8045,0.36026,624
MBCN/NBTB,Banks - Regional,0.9457,0.36026,624
CZFS/FCBC,Banks - Regional,0.8367,0.36026,624
SHBI/WTFC,Banks - Regional,0.8206,0.36028,624
CFFI/FUNC,Banks - Regional,0.9116,0.36031,624
CATY/THFF,Banks - Regional,0.9598,0.36033,624
AROW/CBFV,Banks - Regional,0.8611,0.36035,624
SRCE/TCBK,Banks - Regional,0.9517,0.36037,624
CTBI/THFF,Banks - Regional,0.9569,0.36037,624
FITB/IBCP,Banks - Regional,0.9318,0.36039,624
BOKF/UVSP,Banks - Regional,0.9442,0.3604,624
NWFL/SMBC,Banks - Regional,0.8825,0.36044,624
CWBC/HIFS,Banks - Regional,0.9015,0.36048,624
FBIZ/QCRH,Banks - Regional,0.9294,0.36054,624
CADE/FULT,Banks - Regional,0.9595,0.36058,624
BOKF/SNV,Banks - Regional,0.9544,0.36059,624
CHCO/CWBC,Banks - Regional,0.8554,0.3606,624
BCBP/UCB,Banks - Regional,0.8805,0.36062,624
ABCB/EBMT,Banks - Regional,0.8498,0.36064,624
CBFV/CCBG,Banks - Regional,0.878,0.36066,624
LKFN/PPBI,Banks - Regional,0.8599,0.36066,624
CBSH/FUNC,Banks - Regional,0.883,0.36068,624
FRAF/SSBI,Banks - Regional,0.8277,0.36068,624
MBCN/WAFD,Banks - Regional,0.9344,0.3607,624
BMRC/BRKL,Banks - Regional,0.895,0.36071,624
BUSE/LARK,Banks - Regional,0.8885,0.36075,624
CVBF/WBS,Banks - Regional,0.9269,0.36077,624
COFS/CTBI,Banks - Regional,0.9043,0.36079,624
BOH/CBFV,Banks - Regional,0.856,0.36087,624
CWBC/HWC,Banks - Regional,0.8523,0.36089,624
IBOC/SNV,Banks - Regional,0.9048,0.3609,624
CASH/UCB,Banks - Regional,0.8765,0.36091,624
FMBH/TOWN,Banks - Regional,0.9532,0.36091,624
ASB/BANR,Banks - Regional,0.9517,0.36101,624
FFBC/WAFD,Banks - Regional,0.9408,0.36102,624
AUB/UBCP,Banks - Regional,0.8991,0.36103,624
SMBK/VLY,Banks - Regional,0.808,0.36106,624
BOKF/HBAN,Banks - Regional,0.9687,0.36106,624
CHMG/FMNB,Banks - Regional,0.9453,0.36107,624
AX/CADE,Banks - Regional,0.9283,0.36109,624
CCNE/NWBI,Banks - Regional,0.9637,0.36109,624
CFFI/HFWA,Banks - Regional,0.8078,0.3611,624
CVBF/SBCF,Banks - Regional,0.9433,0.3611,624
FFIC/SBSI,Banks - Regional,0.8067,0.36112,624
SNV/SSB,Banks - Regional,0.9506,0.36113,624
CTBI/TFC,Banks - Regional,0.8677,0.36114,624
HBCP/OPBK,Banks - Regional,0.9347,0.36119,624
BRKL/KEY,Banks - Regional,0.9226,0.36122,624
THFF/UMBF,Banks - Regional,0.9136,0.36122,624
BOH/SSB,Banks - Regional,0.9023,0.36129,624
CWBC/SSBI,Banks - Regional,0.8454,0.36129,624
FITB/PBHC,Banks - Regional,0.8832,0.3613,624
LSBK/WABC,Banks - Regional,0.8198,0.3613,624
FBIZ/ISBA,Banks - Regional,0.8571,0.36132,624
SRCE/USB,Banks - Regional,0.8937,0.36137,624
LCNB/RNST,Banks - Regional,0.9256,0.36138,624
BANC/FMNB,Banks - Regional,0.8221,0.36138,624
FUNC/WSFS,Banks - Regional,0.8756,0.3614,624
AUB/WSBC,Banks - Regional,0.9388,0.36143,624
EFSC/TSBK,Banks - Regional,0.9751,0.36144,624
CATY/PB,Banks - Regional,0.9572,0.36146,624
FULT/HBAN,Banks - Regional,0.9691,0.36146,624
FMNB/FRAF,Banks - Regional,0.9543,0.36147,624
BANC/FRME,Banks - Regional,0.8602,0.36147,624
PB/SSB,Banks - Regional,0.9266,0.36148,624
BVFL/FSFG,Banks - Regional,0.8261,0.36148,624
CADE/ONB,Banks - Regional,0.9543,0.36154,624
FISI/RNST,Banks - Regional,0.932,0.36155,624
HBAN/OPOF,Banks - Regional,0.8255,0.36155,624
CNOB/HBAN,Banks - Regional,0.9266,0.36157,624
CBSH/OPBK,Banks - Regional,0.9122,0.36157,624
LCNB/SYBT,Banks - Regional,0.8228,0.36159,624
CCNE/UVSP,Banks - Regional,0.9368,0.3616,624
ASB/ESSA,Banks - Regional,0.8844,0.36163,624
NWBI/VABK,Banks - Regional,0.9371,0.36164,624
COLB/HFWA,Banks - Regional,0.9063,0.36164,624
MTB/OSBC,Banks - Regional,0.9388,0.36165,624
HBCP/MNSB,Banks - Regional,0.8884,0.36165,624
ASB/CMA,Banks - Regional,0.9149,0.36168,624
EBMT/NBTB,Banks - Regional,0.8372,0.36168,624
MPB/SFBC,Banks - Regional,0.9471,0.36169,624
LKFN/WAFD,Banks - Regional,0.9229,0.3617,624
CZNC/PFBC,Banks - Regional,0.8968,0.36171,624
CZNC/UCB,Banks - Regional,0.8816,0.36173,624
PEBK/SMBC,Banks - Regional,0.925,0.36173,624
NKSH/UVSP,Banks - Regional,0.8696,0.36174,624
ALRS/NEWT,Banks - Regional,0.9101,0.36174,624
BANF/SBFG,Banks - Regional,0.857,0.36175,624
RVSB/USB,Banks - Regional,0.88,0.36175,624
SSB/WNEB,Banks - Regional,0.8237,0.36177,624
ACNB/AROW,Banks - Regional,0.8605,0.36184,624
FCCO/NEWT,Banks - Regional,0.8048,0.36188,624
PFIS/SHBI,Banks - Regional,0.811,0.36189,624
CHCO/MBWM,Banks - Regional,0.9639,0.3619,624
BOH/SSBI,Banks - Regional,0.8034,0.36195,624
CVBF/FBIZ,Banks - Regional,0.8078,0.36204,624
HFBL/SBSI,Banks - Regional,0.9444,0.36204,624
CBSH/UBFO,Banks - Regional,0.8916,0.36206,624
BANF/HBAN,Banks - Regional,0.9027,0.36206,624
CCNE/OCFC,Banks - Regional,0.9282,0.36211,624
AROW/HWBK,Banks - Regional,0.8886,0.36215,624
CIVB/PNC,Banks - Regional,0.9087,0.36217,624
HTBK/SHBI,Banks - Regional,0.8671,0.36217,624
ONB/UMBF,Banks - Regional,0.9433,0.36221,624
HBCP/WSBC,Banks - Regional,0.9167,0.36225,624
AROW/PFIS,Banks - Regional,0.875,0.36227,624
CBU/SBFG,Banks - Regional,0.9494,0.36227,624
GABC/NWFL,Banks - Regional,0.9051,0.36228,624
CZNC/PROV,Banks - Regional,0.8546,0.36229,624
FRST/KEY,Banks - Regional,0.8929,0.3623,624
CBU/UBCP,Banks - Regional,0.9162,0.36231,624
SSBI/TSBK,Banks - Regional,0.8591,0.36233,624
STBA/UBFO,Banks - Regional,0.9411,0.36235,624
FUNC/LKFN,Banks - Regional,0.872,0.36237,624
GCBC/HBCP,Banks - Regional,0.8645,0.36238,624
BRKL/OCFC,Banks - Regional,0.9377,0.36241,624
KEY/PEBK,Banks - Regional,0.9085,0.36242,624
CZWI/MBCN,Banks - Regional,0.8947,0.36243,624
FRAF/LKFN,Banks - Regional,0.904,0.36243,624
AUB/BUSE,Banks - Regional,0.9611,0.36245,624
FITB/NRIM,Banks - Regional,0.9067,0.36246,624
CWBC/PNC,Banks - Regional,0.9062,0.36248,624
FISI/VLY,Banks - Regional,0.8302,0.36249,624
CZNC/TSBK,Banks - Regional,0.9348,0.36249,624
PFIS/UCB,Banks - Regional,0.8812,0.36249,624
ASB/CHCO,Banks - Regional,0.8666,0.36252,624
AROW/NWFL,Banks - Regional,0.8835,0.36257,624
CCBG/SRCE,Banks - Regional,0.9418,0.36259,624
OVLY/PB,Banks - Regional,0.8811,0.3626,624
CHMG/KEY,Banks - Regional,0.8935,0.3626,624
FRAF/NBTB,Banks - Regional,0.9487,0.36261,624
FXNC/NWFL,Banks - Regional,0.8826,0.36264,624
KEY/SNV,Banks - Regional,0.9433,0.36264,624
CATY/HAFC,Banks - Regional,0.8143,0.36268,624
PNFP/WASH,Banks - Regional,0.8059,0.36269,624
AROW/SNV,Banks - Regional,0.893,0.36275,624
BHLB/DCOM,Banks - Regional,0.8478,0.36276,624
GABC/HOMB,Banks - Regional,0.9313,0.3628,624
FMBH/FRST,Banks - Regional,0.8676,0.36284,624
CFFI/PFBC,Banks - Regional,0.9153,0.36285,624
BANR/WTFC,Banks - Regional,0.9295,0.36288,624
HBAN/UBFO,Banks - Regional,0.931,0.36288,624
BOKF/OBT,Banks - Regional,0.8785,0.3629,624
CCNE/WABC,Banks - Regional,0.9006,0.3629,624
CWBC/MOFG,Banks - Regional,0.885,0.36291,624
CFR/RF,Banks - Regional,0.9809,0.36293,624
BUSE/FUNC,Banks - Regional,0.8458,0.36293,624
FMBH/HBAN,Banks - Regional,0.942,0.36296,624
CASH/PNFP,Banks - Regional,0.9463,0.36296,624
EBTC/NKSH,Banks - Regional,0.8814,0.36296,624
HBAN/PFIS,Banks - Regional,0.9313,0.36299,624
FFBC/MTB,Banks - Regional,0.9489,0.363,624
OPOF/SSB,Banks - Regional,0.8348,0.36304,624
FRST/WTBA,Banks - Regional,0.8969,0.36308,624
OCFC/SBSI,Banks - Regional,0.8606,0.36309,624
BANC/WBS,Banks - Regional,0.8625,0.36309,624
HTBK/UCB,Banks - Regional,0.868,0.36311,624
FCF/WTBA,Banks - Regional,0.9187,0.36312,624
FISI/LARK,Banks - Regional,0.8996,0.36317,624
INDB/UCB,Banks - Regional,0.9098,0.36319,624
SRCE/WAL,Banks - Regional,0.8845,0.36319,624
FUNC/PWOD,Banks - Regional,0.8341,0.3632,624
ASB/BCML,Banks - Regional,0.9179,0.36321,624
BFIN/WSBC,Banks - Regional,0.8718,0.36322,624
CCBG/HBCP,Banks - Regional,0.9233,0.36323,624
BVFL/FRME,Banks - Regional,0.8004,0.36323,624
HBCP/PFS,Banks - Regional,0.9065,0.36329,624
TFC/WSFS,Banks - Regional,0.9219,0.36331,624
CNOB/SMBC,Banks - Regional,0.8932,0.36331,624
HBAN/KEY,Banks - Regional,0.9524,0.36334,624
CZFS/NKSH,Banks - Regional,0.8181,0.36335,624
UNTY/WBS,Banks - Regional,0.8886,0.36335,624
THFF/WAL,Banks - Regional,0.8928,0.36338,624
ACNB/CARE,Banks - Regional,0.8041,0.36338,624
GSBC/HBNC,Banks - Regional,0.9284,0.36341,624
LCNB/WTBA,Banks - Regional,0.9141,0.36342,624
BUSE/WAFD,Banks - Regional,0.9565,0.36342,624
FNWD/MTB,Banks - Regional,0.8257,0.36343,624
FMNB/WNEB,Banks - Regional,0.8107,0.36343,624
OCFC/TRST,Banks - Regional,0.948,0.36345,624
FISI/PB,Banks - Regional,0.8766,0.36346,624
MBCN/MNSB,Banks - Regional,0.9143,0.36348,624
FUNC/NWBI,Banks - Regional,0.8669,0.36355,624
BANF/NWFL,Banks - Regional,0.8387,0.36356,624
OPBK/WBS,Banks - Regional,0.9183,0.36356,624
ESSA/FDBC,Banks - Regional,0.8269,0.36358,624
HWBK/PFIS,Banks - Regional,0.9162,0.36359,624
OVLY/WSFS,Banks - Regional,0.8708,0.36363,624
CBU/DCOM,Banks - Regional,0.8692,0.36371,624
FRME/FRST,Banks - Regional,0.9165,0.36371,624
FFBC/IBOC,Banks - Regional,0.9163,0.36375,624
FRAF/UCB,Banks - Regional,0.9112,0.36375,624
ASRV/CNOB,Banks - Regional,0.8569,0.36376,624
CBSH/THFF,Banks - Regional,0.9417,0.36377,624
HBCP/RNST,Banks - Regional,0.8965,0.36383,624
CAC/ONB,Banks - Regional,0.9371,0.36383,624
EFSC/HBNC,Banks - Regional,0.9456,0.36386,624
CCNE/GSBC,Banks - Regional,0.934,0.36386,624
BCML/FRAF,Banks - Regional,0.9459,0.36387,624
HTBK/MNSB,Banks - Regional,0.8786,0.3639,624
GABC/SBCF,Banks - Regional,0.9582,0.36391,624
CMA/FCCO,Banks - Regional,0.8859,0.36391,624
NRIM/WSFS,Banks - Regional,0.8023,0.36393,624
AROW/PFBC,Banks - Regional,0.8812,0.36394,624
GSBC/WNEB,Banks - Regional,0.8083,0.36396,624
FNWD/TCBK,Banks - Regional,0.8385,0.36397,624
FBIZ/SSB,Banks - Regional,0.9064,0.36398,624
FXNC/TFC,Banks - Regional,0.8418,0.36399,624
BOTJ/SYBT,Banks - Regional,0.8491,0.36399,624
CBAN/PFS,Banks - Regional,0.9118,0.36399,624
CCBG/SBFG,Banks - Regional,0.9005,0.36402,624
FUNC/SBCF,Banks - Regional,0.8242,0.36405,624
CBU/FCCO,Banks - Regional,0.9183,0.3641,624
CBAN/FNLC,Banks - Regional,0.9288,0.3641,624
CHCO/SNV,Banks - Regional,0.8658,0.36412,624
NRIM/PNFP,Banks - Regional,0.8879,0.36412,624
BOH/QCRH,Banks - Regional,0.8569,0.36414,624
SBCF/WSBF,Banks - Regional,0.9518,0.36414,624
SMBC/UBCP,Banks - Regional,0.9483,0.36415,624
COFS/TOWN,Banks - Regional,0.863,0.36417,624
KRNY/WASH,Banks - Regional,0.8868,0.36417,624
PFIS/QCRH,Banks - Regional,0.9073,0.36418,624
CTBI/FHN,Banks - Regional,0.8591,0.36419,624
BVFL/HIFS,Banks - Regional,0.8853,0.36419,624
BOKF/RNST,Banks - Regional,0.8641,0.3642,624
INDB/WSBC,Banks - Regional,0.9054,0.3642,624
CIVB/TRMK,Banks - Regional,0.9329,0.36424,624
GSBC/OVBC,Banks - Regional,0.8141,0.36424,624
FISI/MOFG,Banks - Regional,0.9464,0.36425,624
ASB/INDB,Banks - Regional,0.8647,0.36425,624
NEWT/TFC,Banks - Regional,0.9045,0.36427,624
CZWI/UNTY,Banks - Regional,0.8879,0.36434,624
LARK/TFC,Banks - Regional,0.8849,0.36445,624
AROW/FCF,Banks - Regional,0.9039,0.36445,624
MOFG/UMBF,Banks - Regional,0.8311,0.36447,624
HBAN/TFC,Banks - Regional,0.9341,0.36447,624
NKSH/UBFO,Banks - Regional,0.8483,0.36451,624
CHMG/DCOM,Banks - Regional,0.8251,0.36451,624
CATY/FULT,Banks - Regional,0.9729,0.36453,624
CFFI/WBS,Banks - Regional,0.8851,0.36453,624
UBSI/WBS,Banks - Regional,0.9241,0.36455,624
SRCE/UVSP,Banks - Regional,0.9404,0.36456,624
BRKL/HWBK,Banks - Regional,0.8073,0.36457,624
CFR/HWBK,Banks - Regional,0.929,0.36457,624
NEWT/SSBI,Banks - Regional,0.889,0.3646,624
PKBK/ZION,Banks - Regional,0.9443,0.36465,624
PFS/USB,Banks - Regional,0.9411,0.36465,624
FHN/PEBK,Banks - Regional,0.8494,0.36466,624
RF/UBCP,Banks - Regional,0.9497,0.36471,624
FCBC/ORRF,Banks - Regional,0.8181,0.36471,624
HFWA/PFS,Banks - Regional,0.9324,0.36473,624
FRAF/PNFP,Banks - Regional,0.9019,0.36477,624
UBSI/USB,Banks - Regional,0.9024,0.36478,624
RVSB/SFBC,Banks - Regional,0.8264,0.36479,624
FRME/PGC,Banks - Regional,0.9534,0.36481,624
EWBC/FSFG,Banks - Regional,0.9175,0.36482,624
GBCI/WAL,Banks - Regional,0.9528,0.36485,624
CATY/FNB,Banks - Regional,0.9328,0.36491,624
CADE/ESSA,Banks - Regional,0.8827,0.36491,624
OCFC/UBFO,Banks - Regional,0.8493,0.36491,624
CFR/UNTY,Banks - Regional,0.9416,0.36492,624
CBFV/EBMT,Banks - Regional,0.8044,0.36492,624
FUNC/IBOC,Banks - Regional,0.9568,0.36493,624
SBSI/WAFD,Banks - Regional,0.9566,0.36494,624
CZWI/WSBF,Banks - Regional,0.8977,0.36495,624
PFIS/TSBK,Banks - Regional,0.9088,0.36499,624
CADE/MTB,Banks - Regional,0.9534,0.36504,624
NEWT/PBHC,Banks - Regional,0.8422,0.36505,624
BANC/BUSE,Banks - Regional,0.8746,0.36506,624
LCNB/SHBI,Banks - Regional,0.8034,0.36507,624
MPB/SFST,Banks - Regional,0.9292,0.36508,624
CADE/INBK,Banks - Regional,0.8389,0.36511,624
CBFV/FDBC,Banks - Regional,0.8355,0.36511,624
AROW/EFSC,Banks - Regional,0.9364,0.36512,624
FISI/PFIS,Banks - Regional,0.8468,0.36515,624
FMNB/TSBK,Banks - Regional,0.9637,0.36517,624
FFBC/WAL,Banks - Regional,0.8682,0.36517,624
MTB/UCB,Banks - Regional,0.9055,0.36518,624
CBFV/SYBT,Banks - Regional,0.8419,0.36519,624
GBCI/IBCP,Banks - Regional,0.8945,0.36519,624
FULT/UBCP,Banks - Regional,0.8855,0.3652,624
KEY/WAL,Banks - Regional,0.9559,0.3652,624
CFFI/CHCO,Banks - Regional,0.9113,0.3652,624
PNC/SBSI,Banks - Regional,0.9355,0.36521,624
FNB/PNC,Banks - Regional,0.8577,0.36523,624
OZK/SMBC,Banks - Regional,0.8594,0.36523,624
NBTB/NKSH,Banks - Regional,0.8302,0.36524,624
AUB/ZION,Banks - Regional,0.9327,0.3653,624
BOKF/OCFC,Banks - Regional,0.8181,0.3653,624
CBAN/NWFL,Banks - Regional,0.8865,0.36531,624
COLB/WSBF,Banks - Regional,0.8757,0.3654,624
HBNC/WTFC,Banks - Regional,0.868,0.36542,624
AUB/BCBP,Banks - Regional,0.8688,0.36544,624
BANF/SMBC,Banks - Regional,0.9501,0.36544,624
ASRV/PPBI,Banks - Regional,0.8903,0.36547,624
FULT/WSBF,Banks - Regional,0.8709,0.36552,624
UBSI/WSBC,Banks - Regional,0.9111,0.36553,624
CZNC/HFWA,Banks - Regional,0.9154,0.36556,624
FMNB/ZION,Banks - Regional,0.9377,0.36556,624
SFBC/SFNC,Banks - Regional,0.8244,0.36559,624
CZWI/PEBO,Banks - Regional,0.94,0.3656,624
PFIS/SBFG,Banks - Regional,0.9028,0.36565,624
GCBC/MBWM,Banks - Regional,0.8968,0.36567,624
NBTB/UCB,Banks - Regional,0.9199,0.36567,624
FUNC/SNV,Banks - Regional,0.8969,0.36569,624
AROW/MNSB,Banks - Regional,0.9041,0.36575,624
CBU/FFIN,Banks - Regional,0.9615,0.36581,624
HBNC/WNEB,Banks - Regional,0.8675,0.36587,624
EWBC/UMBF,Banks - Regional,0.9765,0.36588,624
CHMG/TOWN,Banks - Regional,0.9433,0.36589,624
CCBG/ORRF,Banks - Regional,0.8132,0.36591,624
CZNC/FBNC,Banks - Regional,0.9359,0.36591,624
GSBC/NEWT,Banks - Regional,0.8646,0.36592,624
CVBF/FUNC,Banks - Regional,0.8197,0.36593,624
CFR/CIVB,Banks - Regional,0.8961,0.36595,624
