Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run
AOD/CNS,Asset Management,0.9538,0.49581,624
MSD/PIM,Asset Management,0.9182,0.49583,624
ETW/JHI,Asset Management,0.9242,0.49585,624
BOE/MUJ,Asset Management,0.8254,0.49585,624
FFA/GRX,Asset Management,0.9366,0.49586,624
IGR/MUE,Asset Management,0.8706,0.49587,624
TSI/VCV,Asset Management,0.9009,0.49588,624
JRS/SPE,Asset Management,0.918,0.49589,624
GOF/WIW,Asset Management,0.903,0.49589,624
EVF/RQI,Asset Management,0.9233,0.49593,624
HYT/NIM,Asset Management,0.9088,0.49597,624
FT/MCR,Asset Management,0.9596,0.49598,624
IGR/NUV,Asset Management,0.8757,0.49601,624
CHI/GDL,Asset Management,0.9183,0.49602,624
BFK/JEQ,Asset Management,0.8569,0.49603,624
EVF/JHI,Asset Management,0.9124,0.49604,624
EOS/SOR,Asset Management,0.9782,0.49605,624
AWF/IIM,Asset Management,0.8589,0.49605,624
BFZ/RFI,Asset Management,0.8346,0.4961,624
ETW/RNP,Asset Management,0.9653,0.49614,624
CHW/PHD,Asset Management,0.9252,0.49617,624
NTRS/VCV,Asset Management,0.8732,0.49618,624
EEA/IGI,Asset Management,0.8224,0.4962,624
MCI/PFG,Asset Management,0.8923,0.49621,624
EEA/GLAD,Asset Management,0.9089,0.49621,624
HYT/NNY,Asset Management,0.8707,0.49621,624
PCQ/VTN,Asset Management,0.8128,0.49622,624
CSQ/RJF,Asset Management,0.9658,0.49622,624
BGT/OIA,Asset Management,0.8133,0.49627,624
CIF/PPT,Asset Management,0.9248,0.4963,624
FMN/WIW,Asset Management,0.8221,0.49632,624
MGF/WIW,Asset Management,0.8582,0.49633,624
MAIN/USA,Asset Management,0.9513,0.49635,624
BTA/EOI,Asset Management,0.8527,0.49636,624
ADX/PCM,Asset Management,0.8948,0.49636,624
DNP/PPT,Asset Management,0.9163,0.49638,624
NRK/PCK,Asset Management,0.8392,0.49638,624
EOD/EVF,Asset Management,0.9506,0.49639,624
HTGC/TSI,Asset Management,0.8715,0.49639,624
FMY/SPE,Asset Management,0.9203,0.49641,624
MPA/RQI,Asset Management,0.9091,0.49644,624
FCT/MYI,Asset Management,0.8473,0.49646,624
PCF/VKQ,Asset Management,0.8662,0.49646,624
AWF/NXP,Asset Management,0.9272,0.49648,624
PFG/PPT,Asset Management,0.805,0.49652,624
BTO/MPV,Asset Management,0.8769,0.49652,624
ETB/MHN,Asset Management,0.8025,0.49657,624
AWP/IGD,Asset Management,0.8877,0.49658,624
JRS/SOR,Asset Management,0.9241,0.49659,624
MCR/NIE,Asset Management,0.9498,0.4966,624
AWP/NAD,Asset Management,0.9136,0.49664,624
BDJ/BGT,Asset Management,0.9406,0.49664,624
ETY/JMM,Asset Management,0.8983,0.49666,624
FRA/MMT,Asset Management,0.8941,0.49666,624
NMZ/WIA,Asset Management,0.8866,0.49668,624
PHD/SCD,Asset Management,0.965,0.4967,624
BLW/MYI,Asset Management,0.8783,0.4967,624
DTF/NMZ,Asset Management,0.9207,0.4967,624
GAM/LGI,Asset Management,0.9566,0.49674,624
DSU/EOD,Asset Management,0.9565,0.49674,624
ETG/JLS,Asset Management,0.8908,0.49676,624
AMP/EOS,Asset Management,0.9422,0.49681,624
AWP/RQI,Asset Management,0.9459,0.49682,624
EVF/FMY,Asset Management,0.9244,0.49683,624
AWF/ETJ,Asset Management,0.937,0.49685,624
ETV/IQI,Asset Management,0.8836,0.49689,624
CHY/EFR,Asset Management,0.9452,0.49691,624
FFC/PNI,Asset Management,0.8067,0.49692,624
EMD/NAZ,Asset Management,0.8218,0.49694,624
DHF/PFG,Asset Management,0.857,0.49696,624
BME/NAD,Asset Management,0.9163,0.49696,624
ETJ/GRX,Asset Management,0.9441,0.49696,624
GLAD/HPF,Asset Management,0.8763,0.49697,624
MHF/QQQX,Asset Management,0.9245,0.49701,624
ETW/SBI,Asset Management,0.8592,0.49701,624
NMT/RFI,Asset Management,0.8338,0.49703,624
BGY/PCF,Asset Management,0.9333,0.49703,624
ETB/MUC,Asset Management,0.8032,0.49704,624
ASG/TSI,Asset Management,0.9195,0.49705,624
IGA/JLS,Asset Management,0.9201,0.49705,624
BX/IGA,Asset Management,0.9198,0.49706,624
BXMX/MCR,Asset Management,0.9406,0.49706,624
FRA/PFL,Asset Management,0.9031,0.49706,624
MQT/TROW,Asset Management,0.8859,0.49706,624
HYT/NAD,Asset Management,0.9028,0.49707,624
DHIL/GDV,Asset Management,0.8921,0.4971,624
PCM/VGM,Asset Management,0.8718,0.49711,624
EVG/NXJ,Asset Management,0.9059,0.49715,624
NVG/WIW,Asset Management,0.9042,0.49715,624
HQH/PDT,Asset Management,0.8709,0.49715,624
BHK/CIF,Asset Management,0.9554,0.49715,624
EVN/HQL,Asset Management,0.9087,0.49718,624
HPI/VLT,Asset Management,0.9619,0.49719,624
EMD/PFL,Asset Management,0.8851,0.4972,624
LGI/PPT,Asset Management,0.9007,0.49725,624
ETV/PMM,Asset Management,0.9139,0.49725,624
HTGC/MCI,Asset Management,0.9616,0.49725,624
JHS/PCN,Asset Management,0.9299,0.49725,624
BFK/TDF,Asset Management,0.8195,0.49729,624
QQQX/SWKH,Asset Management,0.8173,0.49731,624
CNS/PCM,Asset Management,0.8957,0.49732,624
AWF/HQL,Asset Management,0.8798,0.49736,624
PCN/VKQ,Asset Management,0.9049,0.49741,624
NIE/WIA,Asset Management,0.8874,0.49742,624
GF/IGI,Asset Management,0.8728,0.49742,624
ETO/JFR,Asset Management,0.9493,0.49744,624
HIO/JOF,Asset Management,0.8705,0.49744,624
UTF/WIW,Asset Management,0.9119,0.49744,624
CIF/EMD,Asset Management,0.9026,0.49745,624
BFZ/HYT,Asset Management,0.8288,0.49746,624
GRX/SEIC,Asset Management,0.901,0.49748,624
PMM/TROW,Asset Management,0.917,0.49748,624
BGY/HYT,Asset Management,0.9466,0.49748,624
BTO/FUND,Asset Management,0.9219,0.49749,624
BME/PAI,Asset Management,0.9038,0.4975,624
FUND/MPV,Asset Management,0.8892,0.4975,624
RCS/SOR,Asset Management,0.842,0.4975,624
HQL/MHD,Asset Management,0.8594,0.4975,624
GRX/NMI,Asset Management,0.8839,0.49752,624
AWP/PMM,Asset Management,0.9199,0.49752,624
JPC/SPXX,Asset Management,0.9309,0.49753,624
EHI/MUJ,Asset Management,0.9277,0.49755,624
VGM/WIW,Asset Management,0.87,0.49756,624
CHI/GAIN,Asset Management,0.9538,0.49758,624
LEO/MMT,Asset Management,0.8687,0.4976,624
GUT/QQQX,Asset Management,0.8138,0.4976,624
EOD/EOS,Asset Management,0.9565,0.49761,624
ASG/FFC,Asset Management,0.9248,0.49762,624
AWP/PMX,Asset Management,0.8244,0.49768,624
EOD/GCV,Asset Management,0.8454,0.49771,624
EVT/TWN,Asset Management,0.9133,0.49771,624
OIA/SPXX,Asset Management,0.8978,0.49772,624
CSWC/FHI,Asset Management,0.9204,0.49772,624
NTRS/VBF,Asset Management,0.8959,0.49774,624
ETW/PFN,Asset Management,0.9719,0.49776,624
AOD/JQC,Asset Management,0.9105,0.49777,624
GAIN/PCM,Asset Management,0.8989,0.49777,624
MUE/VTN,Asset Management,0.9658,0.49778,624
AWP/VTN,Asset Management,0.8476,0.49779,624
NCA/VLT,Asset Management,0.8699,0.49779,624
GUT/NZF,Asset Management,0.8287,0.49779,624
ASG/NXC,Asset Management,0.8663,0.4978,624
JCE/JOF,Asset Management,0.8533,0.49782,624
BRW/HQL,Asset Management,0.8345,0.49783,624
PCN/VMO,Asset Management,0.8806,0.4979,624
PCN/PSEC,Asset Management,0.8288,0.49793,624
HIX/NTRS,Asset Management,0.8756,0.49794,624
EHI/TWN,Asset Management,0.8401,0.49794,624
ETB/IGD,Asset Management,0.9503,0.49794,624
ETB/VTN,Asset Management,0.8148,0.49797,624
HQH/JFR,Asset Management,0.8444,0.49797,624
MAIN/NFJ,Asset Management,0.9399,0.498,624
USA/VRTS,Asset Management,0.8364,0.49805,624
BLW/MIY,Asset Management,0.8845,0.49808,624
CHI/WEA,Asset Management,0.9136,0.4981,624
JPC/NAZ,Asset Management,0.9009,0.49813,624
ETV/RVT,Asset Management,0.9787,0.49815,624
NAZ/PCQ,Asset Management,0.8301,0.49818,624
RQI/STEW,Asset Management,0.956,0.49819,624
EVT/IGI,Asset Management,0.8556,0.4982,624
FHI/MMT,Asset Management,0.8631,0.4982,624
ETJ/SPE,Asset Management,0.9623,0.49821,624
GF/NAN,Asset Management,0.8394,0.49821,624
AWP/MIY,Asset Management,0.9057,0.49822,624
FCT/SEIC,Asset Management,0.8901,0.49824,624
ETW/JLS,Asset Management,0.9334,0.49825,624
AWP/PPT,Asset Management,0.9192,0.49828,624
AWP/PFG,Asset Management,0.817,0.49829,624
IGA/PTY,Asset Management,0.9474,0.49831,624
JQC/NUW,Asset Management,0.8303,0.49831,624
GOF/TROW,Asset Management,0.8744,0.49832,624
FRA/LGI,Asset Management,0.9439,0.49832,624
NAD/VTN,Asset Management,0.9521,0.49832,624
JOF/PIM,Asset Management,0.9398,0.49836,624
HYT/MIN,Asset Management,0.945,0.49836,624
GUT/PCF,Asset Management,0.8028,0.49837,624
ETJ/VBF,Asset Management,0.916,0.4984,624
EVF/GCV,Asset Management,0.8187,0.49843,624
ETW/OIA,Asset Management,0.9357,0.49844,624
BRW/ETV,Asset Management,0.9227,0.49845,624
NRK/PYN,Asset Management,0.8295,0.49847,624
CNS/JEQ,Asset Management,0.862,0.49848,624
EXG/IGI,Asset Management,0.8369,0.49849,624
JFR/MMT,Asset Management,0.9114,0.49849,624
GDV/IAE,Asset Management,0.8427,0.49851,624
STK/WEA,Asset Management,0.8694,0.49852,624
EHI/MFM,Asset Management,0.9036,0.49854,624
HIO/TY,Asset Management,0.9707,0.49855,624
EVN/JPC,Asset Management,0.9426,0.49855,624
GUT/PCN,Asset Management,0.8105,0.49856,624
IIF/USA,Asset Management,0.9034,0.49856,624
AOD/BTA,Asset Management,0.8534,0.49857,624
GAB/MHF,Asset Management,0.8619,0.49858,624
AOD/DNP,Asset Management,0.9036,0.49858,624
JQC/SBI,Asset Management,0.8432,0.49859,624
CNS/SPXX,Asset Management,0.9391,0.49859,624
BLW/GLAD,Asset Management,0.9472,0.49861,624
BYM/ETV,Asset Management,0.8745,0.49861,624
BME/JFR,Asset Management,0.8873,0.49861,624
CHW/NXN,Asset Management,0.9058,0.49863,624
CHY/HYT,Asset Management,0.9765,0.49866,624
DNP/EOI,Asset Management,0.9106,0.49866,624
CGO/NKX,Asset Management,0.8677,0.49866,624
EVN/TROW,Asset Management,0.8601,0.49866,624
MUJ/RNP,Asset Management,0.9126,0.49867,624
JCE/JMM,Asset Management,0.9063,0.49868,624
FCT/SBI,Asset Management,0.8262,0.49869,624
MIN/WIW,Asset Management,0.9404,0.49869,624
EVG/PFD,Asset Management,0.8242,0.49869,624
JMM/PPT,Asset Management,0.9513,0.49872,624
CSQ/GRX,Asset Management,0.9317,0.49876,624
AWF/NZF,Asset Management,0.89,0.49876,624
JEQ/NVG,Asset Management,0.9182,0.49876,624
GDO/HQL,Asset Management,0.9126,0.49877,624
AWP/MVF,Asset Management,0.8458,0.49878,624
BFZ/PML,Asset Management,0.861,0.49879,624
MHN/TSI,Asset Management,0.8529,0.49879,624
EFT/PFL,Asset Management,0.9294,0.49879,624
BXMX/IGD,Asset Management,0.9658,0.49881,624
BME/PMM,Asset Management,0.924,0.49883,624
FOF/JPC,Asset Management,0.9366,0.49884,624
ETY/TROW,Asset Management,0.8317,0.49885,624
ADX/ETO,Asset Management,0.9772,0.49889,624
BTZ/NQP,Asset Management,0.9667,0.4989,624
BLW/BOE,Asset Management,0.9736,0.49891,624
ETY/PPT,Asset Management,0.8862,0.49891,624
EVT/NVG,Asset Management,0.8894,0.49892,624
SAR/TWN,Asset Management,0.9111,0.49893,624
IGA/SPE,Asset Management,0.9782,0.49893,624
JLS/JQC,Asset Management,0.9392,0.49893,624
GRX/MMT,Asset Management,0.9572,0.49894,624
BOE/MCI,Asset Management,0.9216,0.49896,624
EOI/RJF,Asset Management,0.9753,0.49896,624
BFZ/QQQX,Asset Management,0.8125,0.49897,624
ASG/BTA,Asset Management,0.9261,0.49898,624
GOF/JMM,Asset Management,0.9419,0.49899,624
EVF/MMT,Asset Management,0.9265,0.49899,624
DHIL/HTD,Asset Management,0.8829,0.499,624
BRW/CHW,Asset Management,0.8581,0.49902,624
ETJ/SAR,Asset Management,0.9452,0.49902,624
CNS/EVG,Asset Management,0.9489,0.49903,624
CHY/PHD,Asset Management,0.9417,0.49906,624
PHD/PHK,Asset Management,0.8404,0.49908,624
EMD/HYT,Asset Management,0.8794,0.49909,624
GDO/PIM,Asset Management,0.9441,0.49909,624
CHI/IFN,Asset Management,0.9425,0.4991,624
BGT/BTA,Asset Management,0.805,0.49912,624
EEA/WIW,Asset Management,0.8727,0.49912,624
ARCC/BME,Asset Management,0.9119,0.49915,624
EFR/MCR,Asset Management,0.9097,0.49917,624
BTO/PFG,Asset Management,0.9197,0.49919,624
BKN/JRS,Asset Management,0.8723,0.49921,624
PNNT/SPE,Asset Management,0.9234,0.49921,624
ETV/JOF,Asset Management,0.9021,0.49922,624
MGF/PML,Asset Management,0.8854,0.49924,624
HPS/USA,Asset Management,0.9469,0.49926,624
BGY/MPV,Asset Management,0.8872,0.49926,624
MFM/PPT,Asset Management,0.886,0.49927,624
ETO/HQH,Asset Management,0.8908,0.49927,624
PCF/VMO,Asset Management,0.842,0.49928,624
NFJ/SCD,Asset Management,0.9577,0.49929,624
ETV/RCS,Asset Management,0.8396,0.49929,624
AWP/NMT,Asset Management,0.8483,0.49933,624
AWF/SAR,Asset Management,0.9434,0.49934,624
BN/IIM,Asset Management,0.8397,0.49935,624
EEA/EHI,Asset Management,0.9231,0.49937,624
RCS/SAR,Asset Management,0.8002,0.49937,624
ETB/NIM,Asset Management,0.8971,0.49939,624
EOT/TY,Asset Management,0.8736,0.49939,624
AWP/NXC,Asset Management,0.8727,0.49939,624
MCN/SEIC,Asset Management,0.8427,0.4994,624
NFJ/NIE,Asset Management,0.9739,0.4994,624
JOF/MIN,Asset Management,0.8184,0.4994,624
AB/BGY,Asset Management,0.9357,0.49943,624
ETB/MFIC,Asset Management,0.8082,0.49944,624
ETW/EVF,Asset Management,0.9226,0.49946,624
JFR/TY,Asset Management,0.9443,0.49949,624
FCT/NMI,Asset Management,0.8167,0.49951,624
PHD/SBI,Asset Management,0.8156,0.49951,624
GLAD/MSD,Asset Management,0.8446,0.49953,624
DHIL/GCV,Asset Management,0.8098,0.49953,624
BTZ/PPT,Asset Management,0.9407,0.49953,624
BLW/PIM,Asset Management,0.924,0.49955,624
FOF/SEIC,Asset Management,0.9039,0.49955,624
HIO/UTF,Asset Management,0.968,0.49956,624
ETV/MUE,Asset Management,0.848,0.49956,624
BLW/ETV,Asset Management,0.9721,0.49956,624
MCI/TSI,Asset Management,0.8763,0.49959,624
ETV/MMT,Asset Management,0.9635,0.49959,624
BGY/GAB,Asset Management,0.9541,0.49959,624
GF/MYN,Asset Management,0.8497,0.49961,624
HPS/PCM,Asset Management,0.9515,0.49962,624
HTD/NIM,Asset Management,0.9101,0.49964,624
MPV/NXN,Asset Management,0.8143,0.49964,624
ETO/MPV,Asset Management,0.9205,0.49965,624
FFA/WEA,Asset Management,0.9081,0.49967,624
BGY/HQL,Asset Management,0.8181,0.49968,624
CHW/PFN,Asset Management,0.9712,0.49969,624
DNP/MCR,Asset Management,0.9366,0.4997,624
IGR/MUC,Asset Management,0.851,0.49971,624
BTZ/EOS,Asset Management,0.9464,0.49971,624
NXN/USA,Asset Management,0.856,0.49972,624
CXH/WIA,Asset Management,0.8498,0.49973,624
JEQ/KTF,Asset Management,0.805,0.49976,624
DSU/GCV,Asset Management,0.8304,0.49977,624
GOF/RNP,Asset Management,0.9808,0.49978,624
BXMX/MHF,Asset Management,0.9084,0.49981,624
EVT/PAI,Asset Management,0.8776,0.49984,624
AGD/BRW,Asset Management,0.878,0.49985,624
GUT/RNP,Asset Management,0.8316,0.49986,624
PCN/WIW,Asset Management,0.904,0.49986,624
CAF/MIY,Asset Management,0.8173,0.49986,624
FLC/TROW,Asset Management,0.9188,0.49987,624
NXC/SOR,Asset Management,0.8575,0.49991,624
BLK/ETV,Asset Management,0.9687,0.49991,624
GAIN/HTD,Asset Management,0.9326,0.49992,624
CHY/STK,Asset Management,0.9674,0.49992,624
GDL/NUW,Asset Management,0.8609,0.49992,624
NAZ/VGM,Asset Management,0.9621,0.49993,624
BLK/CSQ,Asset Management,0.9896,0.49994,624
LGI/WIA,Asset Management,0.9064,0.49994,624
AWP/MQT,Asset Management,0.8883,0.49995,624
EHI/JOF,Asset Management,0.8822,0.49996,624
HTD/HTGC,Asset Management,0.8804,0.49996,624
BXMX/JQC,Asset Management,0.9559,0.49996,624
BN/GDV,Asset Management,0.9694,0.49997,624
EVT/FRA,Asset Management,0.9385,0.49998,624
BDJ/EVF,Asset Management,0.946,0.5,624
PFL/TROW,Asset Management,0.9116,0.50003,624
FFA/MPV,Asset Management,0.9395,0.50005,624
BTA/HQH,Asset Management,0.876,0.50005,624
PAI/WIW,Asset Management,0.8685,0.50006,624
BLK/CHW,Asset Management,0.9479,0.50007,624
BDJ/JEQ,Asset Management,0.8958,0.50008,624
MIY/TSI,Asset Management,0.9173,0.5001,624
DHIL/PCF,Asset Management,0.8446,0.5001,624
BGY/VBF,Asset Management,0.8324,0.50011,624
PFN/WIA,Asset Management,0.8972,0.50011,624
BLW/JFR,Asset Management,0.9619,0.50011,624
NAZ/PFD,Asset Management,0.9385,0.50013,624
IGR/PIM,Asset Management,0.8513,0.50013,624
BTO/WIW,Asset Management,0.8679,0.50014,624
CNS/PPT,Asset Management,0.8677,0.50014,624
CIF/GAM,Asset Management,0.8128,0.50015,624
BXMX/MUA,Asset Management,0.8185,0.50015,624
CGO/PPT,Asset Management,0.9153,0.50016,624
CIF/RVT,Asset Management,0.9077,0.50018,624
MCR/RCS,Asset Management,0.8267,0.50018,624
JQC/NMZ,Asset Management,0.8688,0.50018,624
CII/JMM,Asset Management,0.8948,0.50019,624
CGO/VKQ,Asset Management,0.8789,0.5002,624
CIF/MAIN,Asset Management,0.8115,0.5002,624
DSM/HTD,Asset Management,0.8263,0.5002,624
PNNT/PTY,Asset Management,0.8214,0.50021,624
NTRS/PAI,Asset Management,0.8976,0.50021,624
HTGC/MMT,Asset Management,0.8746,0.50022,624
ETV/MVF,Asset Management,0.8087,0.50023,624
BME/HIO,Asset Management,0.9344,0.50026,624
FOF/WIW,Asset Management,0.9092,0.50028,624
ETV/NAD,Asset Management,0.9098,0.50028,624
EOT/JOF,Asset Management,0.8788,0.50029,624
HPF/LEO,Asset Management,0.8775,0.5003,624
FUND/HYT,Asset Management,0.9453,0.50034,624
ETO/PNNT,Asset Management,0.8671,0.50035,624
JRS/VLT,Asset Management,0.9484,0.50037,624
BME/MHN,Asset Management,0.825,0.50037,624
AMP/STEW,Asset Management,0.9573,0.50037,624
FUND/TROW,Asset Management,0.8319,0.50038,624
JEQ/NMI,Asset Management,0.8845,0.50039,624
ETV/NRK,Asset Management,0.8816,0.50042,624
CGO/NAN,Asset Management,0.8708,0.50042,624
AB/AGD,Asset Management,0.9598,0.50044,624
ASG/EOI,Asset Management,0.9114,0.50046,624
CNS/GAM,Asset Management,0.9335,0.50046,624
DHF/JRS,Asset Management,0.9392,0.50046,624
BLW/BX,Asset Management,0.9223,0.50047,624
DHIL/FHI,Asset Management,0.8718,0.5005,624
ETO/MAIN,Asset Management,0.9517,0.50052,624
JHS/PYN,Asset Management,0.8253,0.50053,624
IIM/PCN,Asset Management,0.8968,0.50054,624
ETJ/MCR,Asset Management,0.953,0.50055,624
GDV/MMT,Asset Management,0.9557,0.50055,624
BN/CGO,Asset Management,0.9452,0.50056,624
TSI/VGM,Asset Management,0.8889,0.5006,624
BLW/MUE,Asset Management,0.8324,0.50061,624
GDV/PFG,Asset Management,0.9464,0.50061,624
GDV/SWKH,Asset Management,0.8302,0.50063,624
CXH/MHI,Asset Management,0.8914,0.50064,624
RQI/VGM,Asset Management,0.875,0.50066,624
EOT/HQL,Asset Management,0.8725,0.50067,624
JHS/QQQX,Asset Management,0.8878,0.50068,624
HTD/MIN,Asset Management,0.8823,0.50069,624
BGT/VBF,Asset Management,0.827,0.5007,624
HPS/STK,Asset Management,0.9141,0.5007,624
ETW/EVG,Asset Management,0.9435,0.5007,624
MQY/RFI,Asset Management,0.8757,0.50071,624
FMN/JEQ,Asset Management,0.8694,0.50071,624
NXN/PCM,Asset Management,0.9221,0.50073,624
IIF/PFG,Asset Management,0.9234,0.50076,624
LGI/MFIC,Asset Management,0.8452,0.50076,624
FT/MCN,Asset Management,0.948,0.50079,624
NAZ/NMZ,Asset Management,0.951,0.50079,624
GDO/NIE,Asset Management,0.9008,0.50083,624
HYT/NUV,Asset Management,0.896,0.50084,624
IFN/IGD,Asset Management,0.9384,0.50086,624
GF/QQQX,Asset Management,0.8112,0.50086,624
NEA/PNI,Asset Management,0.8168,0.50088,624
CXE/NAZ,Asset Management,0.9107,0.5009,624
FMY/GLAD,Asset Management,0.8875,0.5009,624
JEQ/PFL,Asset Management,0.9444,0.5009,624
BXMX/ETJ,Asset Management,0.9585,0.50091,624
ETV/WIA,Asset Management,0.8695,0.50091,624
EOI/PFL,Asset Management,0.9367,0.50092,624
EFT/ETJ,Asset Management,0.9283,0.50094,624
ETO/MPA,Asset Management,0.881,0.50098,624
EOI/FMY,Asset Management,0.9177,0.50098,624
HPS/PTY,Asset Management,0.9686,0.501,624
BTZ/NMZ,Asset Management,0.9638,0.501,624
GF/VGM,Asset Management,0.8538,0.50103,624
BTA/PIM,Asset Management,0.9108,0.50103,624
BKN/TROW,Asset Management,0.9034,0.50104,624
CSQ/NTRS,Asset Management,0.8711,0.50106,624
GRX/MCI,Asset Management,0.8244,0.50106,624
AOD/GAIN,Asset Management,0.9674,0.50108,624
GF/IQI,Asset Management,0.8554,0.50108,624
EFR/PFG,Asset Management,0.9295,0.50108,624
NXJ/RNP,Asset Management,0.9444,0.50112,624
EEA/MMT,Asset Management,0.9339,0.50112,624
CHW/MVF,Asset Management,0.8286,0.50112,624
MSD/NAC,Asset Management,0.8485,0.50113,624
ETB/MQY,Asset Management,0.8549,0.50114,624
ETW/PPT,Asset Management,0.9248,0.50117,624
AWP/SBI,Asset Management,0.8547,0.50118,624
HYT/JEQ,Asset Management,0.9217,0.50119,624
PSEC/RMT,Asset Management,0.9038,0.50122,624
NXP/PIM,Asset Management,0.9293,0.50122,624
NTRS/VPV,Asset Management,0.8629,0.50122,624
CHN/FLC,Asset Management,0.857,0.50122,624
AB/PTY,Asset Management,0.9153,0.50123,624
MHN/RFI,Asset Management,0.8356,0.50124,624
ETW/RFI,Asset Management,0.9565,0.50124,624
JLS/MIN,Asset Management,0.8622,0.50127,624
FUND/VRTS,Asset Management,0.8352,0.50128,624
BFZ/NEA,Asset Management,0.9213,0.50129,624
BN/FRA,Asset Management,0.9484,0.50129,624
ADX/QQQX,Asset Management,0.9727,0.5013,624
HQL/PZC,Asset Management,0.8066,0.5013,624
JMM/PIM,Asset Management,0.9501,0.50133,624
HPS/NTRS,Asset Management,0.9276,0.50133,624
EXG/IGA,Asset Management,0.973,0.50133,624
FT/NUV,Asset Management,0.8799,0.50134,624
HIO/PSEC,Asset Management,0.8432,0.50135,624
MMT/MSD,Asset Management,0.9272,0.50136,624
NRK/TSI,Asset Management,0.9054,0.50137,624
BLK/EVG,Asset Management,0.9677,0.5014,624
GDV/PSEC,Asset Management,0.8786,0.5014,624
BN/DHF,Asset Management,0.946,0.50146,624
BKN/CHN,Asset Management,0.8543,0.50147,624
EFT/MMT,Asset Management,0.9228,0.50148,624
GDL/NMI,Asset Management,0.855,0.50148,624
EXG/PNNT,Asset Management,0.8817,0.50149,624
BTO/FHI,Asset Management,0.9003,0.5015,624
CHW/STT,Asset Management,0.8463,0.50152,624
IGR/TWN,Asset Management,0.823,0.50153,624
CHI/DHIL,Asset Management,0.818,0.50156,624
GAB/PMM,Asset Management,0.8398,0.50156,624
NEA/RQI,Asset Management,0.9059,0.50157,624
HYT/NEA,Asset Management,0.8964,0.50158,624
IIF/STT,Asset Management,0.8498,0.50159,624
EVG/NUV,Asset Management,0.8482,0.50159,624
HPS/MCR,Asset Management,0.9678,0.50161,624
JEQ/MUA,Asset Management,0.8969,0.50162,624
CHN/WIA,Asset Management,0.8559,0.50162,624
AOD/BTZ,Asset Management,0.9156,0.50162,624
BTA/EOS,Asset Management,0.8849,0.50163,624
RCS/VPV,Asset Management,0.836,0.50164,624
JEQ/USA,Asset Management,0.9001,0.50165,624
BKN/GRX,Asset Management,0.9107,0.50165,624
DSU/EOS,Asset Management,0.9728,0.50166,624
JLS/RFI,Asset Management,0.8906,0.50168,624
ETG/JFR,Asset Management,0.9583,0.5017,624
ARCC/GDV,Asset Management,0.9534,0.50175,624
DSU/PPT,Asset Management,0.8818,0.50176,624
AFB/RFI,Asset Management,0.8731,0.50177,624
ASG/BTZ,Asset Management,0.9621,0.50177,624
EVF/EVT,Asset Management,0.9475,0.5018,624
BXMX/NVG,Asset Management,0.8582,0.50182,624
PML/VKQ,Asset Management,0.9298,0.50183,624
BTZ/RNP,Asset Management,0.9652,0.50186,624
BME/MUJ,Asset Management,0.9041,0.50189,624
JQC/NNY,Asset Management,0.8414,0.50192,624
GAB/JHS,Asset Management,0.8268,0.50195,624
IGR/VTN,Asset Management,0.8413,0.50195,624
CHW/MUJ,Asset Management,0.9187,0.50197,624
HIO/JQC,Asset Management,0.9592,0.502,624
CHI/EMF,Asset Management,0.8013,0.50201,624
LGI/NIE,Asset Management,0.9876,0.50201,624
AOD/STEW,Asset Management,0.9752,0.50201,624
BGT/IGA,Asset Management,0.9623,0.50204,624
HYT/RFI,Asset Management,0.9715,0.50205,624
BME/BYM,Asset Management,0.8851,0.50205,624
BGY/TY,Asset Management,0.9311,0.50205,624
MGF/PDT,Asset Management,0.8382,0.50207,624
EOD/FLC,Asset Management,0.8164,0.50209,624
JQC/VKQ,Asset Management,0.8275,0.50209,624
CHW/ETB,Asset Management,0.9393,0.50211,624
DSM/HIO,Asset Management,0.809,0.50211,624
GCV/JEQ,Asset Management,0.909,0.50211,624
BGY/EFT,Asset Management,0.9426,0.50211,624
DNP/MMT,Asset Management,0.9248,0.50215,624
MSD/NKX,Asset Management,0.8841,0.50216,624
SPE/WIA,Asset Management,0.853,0.50216,624
AWP/IGI,Asset Management,0.8939,0.50216,624
BN/NXN,Asset Management,0.8573,0.50217,624
HIO/RVT,Asset Management,0.9632,0.50217,624
GAB/HPF,Asset Management,0.9098,0.50221,624
DSU/MCI,Asset Management,0.9604,0.50221,624
ETY/LGI,Asset Management,0.9796,0.50222,624
BXMX/STT,Asset Management,0.8706,0.50223,624
RFI/RMT,Asset Management,0.9575,0.50223,624
PCM/VMO,Asset Management,0.8556,0.50224,624
BGT/MSD,Asset Management,0.883,0.50228,624
BOE/NXJ,Asset Management,0.8686,0.50229,624
BXMX/JHS,Asset Management,0.8393,0.5023,624
ETO/NVG,Asset Management,0.8938,0.50231,624
ARCC/EXG,Asset Management,0.9654,0.50232,624
GAIN/JEQ,Asset Management,0.8389,0.50234,624
MMU/PTY,Asset Management,0.8141,0.50234,624
AWF/BKN,Asset Management,0.8189,0.50234,624
PDT/TSI,Asset Management,0.9459,0.50234,624
ETO/NXN,Asset Management,0.891,0.50235,624
AOD/AWF,Asset Management,0.9321,0.50235,624
GAB/MMT,Asset Management,0.9292,0.50235,624
FMY/RVT,Asset Management,0.91,0.50238,624
CIF/JEQ,Asset Management,0.9279,0.5024,624
